stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
7_3ex,,赤坂3番出入口,33.589253,130.391053,,,2,7,2
7_4ex,,赤坂4番出入口,33.589085,130.391151,,,2,7,2
7_5ex,,赤坂5番出入口,33.589404,130.392644,,,2,7,2
7_6ex,,赤坂6番出入口,33.589120,130.390323,,,2,7,1
8_1ex,,天神1番出入口,33.591006,130.396616,,,2,8,2
8_2ex,,天神2番出入口,33.590659,130.396562,,,2,8,2
8_3ex,,天神3番出入口,33.590861,130.397201,,,2,8,2
8_4ex,,天神4番出入口,33.591212,130.397495,,,2,8,2
8_5ex,,天神5番出入口,33.591025,130.397877,,,2,8,2
8_6ex,,天神6番出入口,33.591004,130.398207,,,2,8,2
8_7ex,,天神7番出入口,33.591191,130.398703,,,2,8,2
8_11ex,,天神11番出入口,33.591541,130.399087,,,2,8,2
8_12ex,,天神12番出入口,33.591737,130.400126,,,2,8,2
8_14ex,,天神14番出入口,33.591782,130.401413,,,2,8,2
8_15ex,,天神15番出入口,33.591607,130.400618,,,2,8,2
8_16ex,,天神16番出入口,33.591762,130.401703,,,2,8,2
9_1ex,,中洲川端1番出入口,33.593454,130.405183,,,2,9,2
9_2ex,,中洲川端2番出入口,33.593648,130.405012,,,2,9,2
9_3ex,,中洲川端3番出入口,33.593861,130.405357,,,2,9,2
9_4ex,,中洲川端4番出入口,33.593764,130.405691,,,2,9,2
9_5ex,,中洲川端5番出入口,33.594620,130.406479,,,2,9,2
9_6ex,,中洲川端6番出入口,33.594618,130.406048,,,2,9,2
9_7ex,,中洲川端7番出入口,33.595319,130.406729,,,2,9,2
10_1ex,,祇園1番出入口,33.594470,130.414187,,,2,10,2
10_2ex,,祇園2番出入口,33.594356,130.413839,,,2,10,2
10_3ex,,祇園3番出入口,33.593994,130.414220,,,2,10,2
10_4ex,,祇園4番出入口,33.593969,130.415046,,,2,10,2
10_5ex,,祇園5番出入口,33.593502,130.414959,,,2,10,2
10_6ex,,祇園6番出入口,33.593883,130.414455,,,2,10,1
10_P1ex,,博多駅方面連絡通路P1出入口,33.593170,130.416208,,,2,10,2
10_P2ex,,博多駅方面連絡通路P2出入口,33.592750,130.415946,,,2,10,2
10_P3ex,,博多駅方面連絡通路P3出入口,33.592607,130.416851,,,2,10,2
10_P4ex,,博多駅方面連絡通路P4出入口,33.592132,130.416776,,,2,10,2
10_P5ex,,博多駅方面連絡通路P5出入口,33.591397,130.417579,,,2,10,2
10_P6ex,,博多駅方面連絡通路P6出入口,33.591528,130.418337,,,2,10,2
10_P7ex,,博多駅方面連絡通路P7出入口,33.590976,130.417796,,,2,10,2
11_W1ex,,博多西1番出入口,33.590679,130.419637,,,2,11,2
11_W2ex,,博多西2番出入口,33.590834,130.419700,,,2,11,2
11_W3ex,,博多西3番出入口,33.591078,130.419643,,,2,11,2
11_W4ex,,博多西4番出入口,33.591093,130.419289,,,2,11,2
11_W5ex,,博多西5番出入口,33.591393,130.418810,,,2,11,2
11_W6ex,,博多西6番出入口,33.591284,130.418533,,,2,11,2
11_W7ex,,博多西7番出入口,33.590586,130.419028,,,2,11,2
11_W8ex,,博多西8番出入口,33.590494,130.418581,,,2,11,2
11_W9ex,,博多西9番出入口,33.590485,130.418938,,,2,11,2
11_W10ex,,博多西10番出入口,33.590267,130.419215,,,2,11,2
11_W11ex,,博多西11番出入口,33.590052,130.418560,,,2,11,2
11_W12aex,,博多西12a番出入口,33.590382,130.418440,,,2,11,2
11_W12bex,,博多西12b番出入口,33.590201,130.418419,,,2,11,2
11_W13ex,,博多西13番出入口,33.589966,130.418977,,,2,11,2
11_W14ex,,博多西14番出入口,33.589806,130.419607,,,2,11,2
11_W15ex,,博多西15番出入口,33.589796,130.419124,,,2,11,2
11_W16ex,,博多西16番出入口,33.589216,130.419584,,,2,11,2
11_W17ex,,博多西17番出入口,33.589463,130.419028,,,2,11,2
11_W18ex,,博多西18番出入口,33.589831,130.418238,,,2,11,2
11_W19ex,,博多西19番出入口,33.589536,130.418282,,,2,11,1
11_W20ex,,博多西20番出入口,33.589533,130.418160,,,2,11,2
11_W21ex,,博多西21番出入口,33.589493,130.418503,,,2,11,2
11_W22ex,,博多西22番出入口,33.589118,130.419757,,,2,11,2
11_W23ex,,博多西23番出入口,33.588718,130.418926,,,2,11,1
11_W24ex,,博多西24番出入口,33.587799,130.418949,,,2,11,1
11_C1ex,,博多中央1番出入口,33.590211,130.421008,,,2,11,2
11_C2ex,,博多中央2番出入口,33.590250,130.420891,,,2,11,2
11_C3ex,,博多中央3番出入口,33.590264,130.420603,,,2,11,2
11_C4ex,,博多中央4番出入口,33.590269,130.420026,,,2,11,2
11_E1ex,,博多東1番出入口,33.590179,130.421305,,,2,11,2
11_E2ex,,博多東2番出入口,33.589909,130.421513,,,2,11,2
11_E3ex,,博多東3番出入口,33.590602,130.421536,,,2,11,2
11_E4ex,,博多東4番出入口,33.590568,130.422091,,,2,11,2
11_E5ex,,博多東5番出入口,33.589793,130.422230,,,2,11,2
11_E6ex,,博多東6番出入口,33.590099,130.422871,,,2,11,2
11_P1ex,,祇園駅方面連絡通路P1出入口,33.593170,130.416208,,,2,11,2
11_P2ex,,祇園駅方面連絡通路P2出入口,33.592750,130.415946,,,2,11,2
11_P3ex,,祇園駅方面連絡通路P3出入口,33.592607,130.416851,,,2,11,2
11_P4ex,,祇園駅方面連絡通路P4出入口,33.592132,130.416776,,,2,11,2
11_P5ex,,祇園駅方面連絡通路P5出入口,33.591397,130.417579,,,2,11,2
11_P6ex,,祇園駅方面連絡通路P6出入口,33.591528,130.418337,,,2,11,2
11_P7ex,,祇園駅方面連絡通路P7出入口,33.590976,130.417796,,,2,11,2
12_1ex,,東比恵1番出入口,33.588857,130.430514,,,2,12,2
12_2ex,,東比恵2番出入口,33.588696,130.430747,,,2,12,2
12_3ex,,東比恵3番出入口,33.588793,130.431163,,,2,12,2
12_4ex,,東比恵4番出入口,33.589389,130.430829,,,2,12,2
12_5ex,,東比恵5番出入口,33.589294,130.431238,,,2,12,1
12_6ex,,東比恵6番出入口,33.590194,130.431770,,,2,12,2
12_7ex,,東比恵7番出入口,33.590678,130.431520,,,2,12,2
13_1Aex,,福岡空港1A番出入口,33.596909,130.448456,,,2,13,2
13_1Bex,,福岡空港1B番出入口,33.596879,130.448475,,,2,13,2
13_2ex,,福岡空港2番出入口,33.597461,130.447788,,,2,13,2
13_3ex,,福岡空港3番出入口,33.596709,130.448961,,,2,13,2
13_4ex,,福岡空港4番出入口,33.596783,130.449210,,,2,13,2
13_5ex,,福岡空港5番出入口,33.596864,130.449094,,,2,13,1
14_1ex,,呉服町1番出入口,33.597563,130.409640,,,2,14,2
14_2ex,,呉服町2番出入口,33.597747,130.409278,,,2,14,2
14_3ex,,呉服町3番出入口,33.598318,130.409258,,,2,14,2
14_4ex,,呉服町4番出入口,33.598109,130.409599,,,2,14,2
14_5ex,,呉服町5番出入口,33.598094,130.409973,,,2,14,2
14_6ex,,呉服町6番出入口,33.597995,130.409143,,,2,14,1
15_1ex,,千代県庁口1番出入口,33.601915,130.414092,,,2,15,2
15_2ex,,千代県庁口2番出入口,33.602350,130.413634,,,2,15,2
15_3ex,,千代県庁口3番出入口,33.602526,130.413853,,,2,15,2
15_4ex,,千代県庁口4番出入口,33.602295,130.414253,,,2,15,2
15_5ex,,千代県庁口5番出入口,33.602967,130.414611,,,2,15,2
15_6ex,,千代県庁口6番出入口,33.603214,130.415199,,,2,15,2
15_7ex,,千代県庁口7番出入口,33.603580,130.415189,,,2,15,2
15_8ex,,千代県庁口8番出入口,33.603026,130.415102,,,2,15,1
16_1ex,,馬出九大病院前1番出入口,33.608725,130.418835,,,2,16,2
16_2ex,,馬出九大病院前2番出入口,33.608578,130.419342,,,2,16,2
16_3ex,,馬出九大病院前3番出入口,33.608779,130.419425,,,2,16,2
16_4ex,,馬出九大病院前4番出入口,33.609572,130.419814,,,2,16,2
16_5ex,,馬出九大病院前5番出入口,33.609940,130.419775,,,2,16,2
16_6ex,,馬出九大病院前6番出入口,33.608599,130.419044,,,2,16,1
16_7ex,,馬出九大病院前7番出入口,33.609134,130.418374,,,2,16,1
17_1ex,,箱崎宮前1番出入口,33.615554,130.420156,,,2,17,2
17_2ex,,箱崎宮前2番出入口,33.616228,130.419339,,,2,17,2
17_3ex,,箱崎宮前3番出入口,33.616941,130.418853,,,2,17,2
17_4ex,,箱崎宮前4番出入口,33.615615,130.420196,,,2,17,1
18_1ex,,箱崎九大前1番出入口,33.621934,130.420925,,,2,18,2
18_2ex,,箱崎九大前2番出入口,33.622657,130.421444,,,2,18,2
18_3ex,,箱崎九大前3番出入口,33.622785,130.421283,,,2,18,2
18_4ex,,箱崎九大前4番出入口,33.622467,130.421207,,,2,18,1
19_1ex,,貝塚1番出入口,33.631746,130.425380,,,2,19,2
19_2ex,,貝塚2番出入口,33.632157,130.425785,,,2,19,2
19_3ex,,貝塚3番出入口,33.632078,130.425386,,,2,19,1
19_4ex,,貝塚4番出入口,33.631885,130.425706,,,2,19,1
20_1ex,,橋本1番出入口,33.555756,130.320608,,,2,20,2
20_2ex,,橋本2番出入口,33.555004,130.320992,,,2,20,1
21_1ex,,次郎丸1番出入口,33.552816,130.329359,,,2,21,2
21_2ex,,次郎丸2番出入口,33.552113,130.329758,,,2,21,1
22_1ex,,賀茂1番出入口,33.550402,130.337033,,,2,22,1
22_2ex,,賀茂2番出入口,33.550619,130.338483,,,2,22,2
23_1ex,,野芥1番出入口,33.547752,130.346975,,,2,23,2
23_2ex,,野芥2番出入口,33.548132,130.347678,,,2,23,1
24_1ex,,梅林1番出入口,33.546080,130.354683,,,2,24,1
24_2ex,,梅林2番出入口,33.545439,130.355069,,,2,24,2
25_1ex,,福大前1番出入口,33.547283,130.362617,,,2,25,2
25_2ex,,福大前2番出入口,33.547513,130.362054,,,2,25,1
26_1ex,,七隈1番出入口,33.552729,130.362355,,,2,26,2
26_2ex,,七隈2番出入口,33.552895,130.361366,,,2,26,1
27_1ex,,金山1番出入口,33.559425,130.361474,,,2,27,2
27_2ex,,金山2番出入口,33.559677,130.361982,,,2,27,1
28_1ex,,茶山1番出入口,33.566213,130.365833,,,2,28,1
28_2ex,,茶山2番出入口,33.566791,130.365461,,,2,28,2
29_1ex,,別府1番出入口,33.573712,130.368288,,,2,29,2
29_2ex,,別府2番出入口,33.574136,130.369879,,,2,29,2
29_3ex,,別府3番出入口,33.574809,130.370640,,,2,29,1
30_1ex,,六本松1番出入口,33.577379,130.377008,,,2,30,1
30_2ex,,六本松2番出入口,33.577883,130.377252,,,2,30,2
30_3ex,,六本松3番出入口,33.577563,130.377741,,,2,30,1
31_1ex,,桜坂1番出入口,33.577142,130.386764,,,2,31,2
31_2ex,,桜坂2番出入口,33.577392,130.387238,,,2,31,1
32_1ex,,薬院大通1番出入口,33.580491,130.396012,,,2,32,1
32_2ex,,薬院大通2番出入口,33.580511,130.397133,,,2,32,2
33_1ex,,薬院1番出入口,33.581889,130.401832,,,2,33,1
33_2ex,,薬院2番出入口,33.581472,130.401967,,,2,33,2
34_1ex,,渡辺通1番出入口,33.583740,130.404737,,,2,34,1
34_2ex,,渡辺通2番出入口,33.583770,130.405216,,,2,34,2
35_1ex,,天神南1番出入口,33.588012,130.401598,,,2,35,2
35_2ex,,天神南2番出入口,33.588249,130.401491,,,2,35,1
35_3ex,,天神南3番出入口,33.588490,130.401958,,,2,35,2
35_4ex,,天神南4番出入口,33.588649,130.402276,,,2,35,2
35_5ex,,天神南5番出入口,33.589031,130.402601,,,2,35,2
35_6ex,,天神南6番出入口,33.588699,130.403052,,,2,35,2
36_1ex,,櫛田神社前１番出入口,33.5917969,130.4104359,,,2,36,2
36_2ex,,櫛田神社前２番出入口,33.5917679,130.4106093,,,2,36,2
36_3ex,,櫛田神社前３番出入口,33.5919159,130.410728,,,2,36,2
36_4ex,,櫛田神社前４番出入口,33.5913177,130.4117244,,,2,36,2
36_5ex,,櫛田神社前５番出入口,33.5908014,130.4126228,,,2,36,2
36_6ex,,櫛田神社前６番出入口,33.5909372,130.4125645,,,2,36,1
36_7ex,,櫛田神社前７番出入口,33.5906478,130.4125108,,,2,36,2
